REACTANT,REAGENT,CATALYST,SOLVENT,PRODUCT,YIELD
IC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,5.449924218
IC1=CN=CC=C1.Cc1ccc(N)cc1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,13.17521743
IC1=NC=CC=C1.Cc1ccc(N)cc1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,19.59428889
BrC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.28625472
BrC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,15.39753007
BrC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,3.12306153
BrC1=CN=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,14.16472216
BrC1=NC=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,42.69485888
ClC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.96739578
ClC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,3.920306162
ClC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,0.339837285
ClC1=CN=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,6.351542297
ClC1=NC=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,23.68617418
IC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.57783871
IC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,22.45064906
IC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,5.140109821
IC1=CN=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,17.378304
IC1=NC=CC=C1.Cc1ccc(N)cc1,CN1CCCN2C1=NCCC2.C1(C2=CC=CC=C2)=CC=NO1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,54.83360857
BrC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,24.93013825
BrC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,8.432863834
BrC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,1.224185961
BrC1=CN=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,7.768371677
BrC1=NC=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,35.53815083
ClC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.26895253
ClC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,1.932595354
ClC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,0.0
ClC1=CN=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,2.917168593
ClC1=NC=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,16.82928554
IC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.55067304
IC1=CC=C(CC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,CCc1ccc(Nc2ccc(C)cc2)cc1,11.40684881
IC1=CC=C(OC)C=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,COc1ccc(Nc2ccc(C)cc2)cc1,2.633257106
IC1=CN=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2cccnc2)cc1,14.74148388
IC1=NC=CC=C1.Cc1ccc(N)cc1,CC(C)(C)/N=C(N(C)C)/N(C)C.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccccn2)cc1,41.96438983
BrC1=CC=C(C(F)(F)F)C=C1.Cc1ccc(N)cc1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.C1(C2=CC=CC=C2)=CON=C1,O=S(=O)([O][Pd]1[c]2ccccc2-c2ccccc2[NH2]~1)C(F)(F)F.CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.83708642
